DATAFLOW,LAST UPDATE,freq,quantile,indic_il,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2010,34756,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2011,34790,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2012,35731,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2013,36561,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2014,36870,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2015,38399,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2016,38727,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2017,40084,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2018,41345,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2019,41874,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2020,49329,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2021,48618,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2022,46729,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2023,49800,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2024,51787,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,Germany,2025,55011,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,27897,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,27923,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,28167,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,28335,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,29111,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,29122,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,29811,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,30462,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,30889,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,31775,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,32979,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Ninth decile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,33215,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2005,4253,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2006,2276,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2007,1351,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2008,2661,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2009,3883,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2010,4815,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2011,4067,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2012,4574,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2013,4217,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2014,-129,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2015,2142,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2016,2964,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2017,4202,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2018,4194,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2019,4401,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2020,4448,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2021,4200,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2022,5388,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2023,5400,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2024,6360,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,Germany,2025,5498,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,2390,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,2507,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,2524,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,2385,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,2434,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,2530,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,1958,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,2315,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,2652,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,2797,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,2864,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,First percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,2896,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2005,5738,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2006,4432,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2007,4148,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2008,4853,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2009,5332,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2010,6178,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2011,5915,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2012,6245,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2013,6150,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2014,3479,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2015,5200,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2016,5981,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2017,6733,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2018,6653,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2019,6680,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2020,6286,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2021,6400,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2022,7490,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2023,7480,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2024,8532,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,Germany,2025,8242,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,4009,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,3984,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,3923,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,3817,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,3991,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,4079,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,3654,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,4001,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,3802,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,4346,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,4569,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Second percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,4461,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2005,6528,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2006,5502,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2007,5412,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2008,5982,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2009,6288,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2010,6975,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2011,6965,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2012,7089,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2013,7162,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2014,5635,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2015,6890,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2016,7192,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2017,7834,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2018,7958,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2019,8255,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2020,7794,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2021,7912,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2022,8667,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2023,9071,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2024,9864,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,Germany,2025,9936,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,4844,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,4822,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,4766,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,4782,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,4923,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,4926,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,4792,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,5105,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,4917,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,5288,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,5628,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Third percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,5626,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2005,7169,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2006,6230,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2007,6440,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2008,6800,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2009,7034,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2010,7512,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2011,7480,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2012,7761,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2013,7752,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2014,6879,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2015,7697,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2016,8062,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2017,8483,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2018,8723,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2019,8968,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2020,8800,b,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2021,8974,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2022,9600,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2023,10140,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2024,10848,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,Germany,2025,10988,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,5486,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,5447,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,5404,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,5393,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,5597,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,5634,,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,5532,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,5785,e,
ESTAT:ILC_DI01(1.0),27/02/26 23:00:00,Annual,Fourth percentile,Top cut-off point,Euro,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,5722,e,
